,main_categ,sub_categ,price,unit_price,product_name,extra_info
53,palegg,kjott-og-kyllingpalegg,"kr 13,40","kr 134,00 per kg",Go & Mager Servelat,100 g
54,palegg,kjott-og-kyllingpalegg,"kr 24,00","kr 240,00 per kg",Kokt Skinke,100 g
55,palegg,kjott-og-kyllingpalegg,"kr 26,80","kr 268,00 per kg",Pepperskinke,100 g
56,palegg,kjott-og-kyllingpalegg,"kr 43,00","kr 390,91 per kg",Løvtynn Kalkunfilet,110 g
57,palegg,kjott-og-kyllingpalegg,"kr 22,80","kr 207,27 per kg",Kalkun Krydderskinke Skivet,110 g
58,palegg,kjott-og-kyllingpalegg,"kr 22,90","kr 286,25 per kg",Kyllingfilet Røkt Bøkeflis,80 g
59,palegg,kjott-og-kyllingpalegg,"kr 22,70","kr 283,75 per kg",Kyllingpålegg Naturell,80 g
60,palegg,kjott-og-kyllingpalegg,"kr 23,40","kr 292,50 per kg",Kyllingfilet med Paprika,80 g
61,palegg,kjott-og-kyllingpalegg,"kr 23,40","kr 292,50 per kg",Kyllingfilet Basilikum,80 g
62,palegg,kjott-og-kyllingpalegg,"kr 34,40","kr 312,73 per kg",Kalkunfilet Med Grovkvernet Pepper,110 g
63,palegg,kjott-og-kyllingpalegg,"kr 37,70","kr 342,73 per kg",Kalkunfilet Røkt Skivet,110 g
64,palegg,kjott-og-kyllingpalegg,"kr 29,50","kr 368,75 per kg",Vegetarpålegg Naturell,80 g
65,palegg,kjott-og-kyllingpalegg,"kr 29,50","kr 368,75 per kg",Vegetarpålegg Pepper,80 g
66,palegg,kjott-og-kyllingpalegg,"kr 33,70","kr 337,00 per kg",Okserull,100 g
67,palegg,kjott-og-kyllingpalegg,"kr 31,60","kr 316,00 per kg",Sylte Oppskåret,100 g
68,palegg,kjott-og-kyllingpalegg,"kr 50,40","kr 504,00 per kg",Tungerull Oppskåret,100 g
69,palegg,kjott-og-kyllingpalegg,"kr 42,40","kr 106,00 per kg",Falukorv,400 g
0,palegg,spekemat-og-salami,"kr 82,50","kr 343,75 per kg",Hola Serrano,240 g
1,palegg,spekemat-og-salami,"kr 41,40","kr 318,46 per kg",Salami Siliana Skivet,130 g
2,palegg,spekemat-og-salami,"kr 55,20","kr 276,00 per kg",Salami,"Skivet, 200 g"
3,palegg,spekemat-og-salami,"kr 34,60","kr 346,00 per kg",Jubelsalami,100 g
4,palegg,spekemat-og-salami,"kr 35,80","kr 275,38 per kg",Nistesalami,130 g
5,palegg,spekemat-og-salami,"kr 27,20","kr 340,00 per kg",Gullsalami,80 g
6,palegg,spekemat-og-salami,"kr 47,60","kr 317,33 per kg",Gullsalami,150 g
7,palegg,spekemat-og-salami,"kr 36,90","kr 369,00 per kg",Jubelsalami Med Pepper,100 g
8,palegg,spekemat-og-salami,"kr 34,90","kr 205,29 per kg",Jubelsalami,170 g
9,palegg,spekemat-og-salami,"kr 38,70","kr 286,67 per kg",Jubelsalami,135 g
10,palegg,spekemat-og-salami,"kr 72,40","kr 344,76 per kg",Trønderfår,210 g
11,palegg,spekemat-og-salami,"kr 43,50","kr 174,00 per kg",Nistesalami,"Bordpakning, 250 g"
12,palegg,spekemat-og-salami,"kr 47,70","kr 280,59 per kg",Trønderfår,170 g
13,palegg,spekemat-og-salami,"kr 34,30","kr 343,00 per kg",Trønderfår,100 g
14,palegg,spekemat-og-salami,"kr 36,10","kr 396,70 per kg",Fårepølse,91 g
15,palegg,spekemat-og-salami,"kr 42,30","kr 282,00 per kg",Favorittsalami Skivet,150 g
16,palegg,spekemat-og-salami,"kr 42,60","kr 284,00 per kg",Salami,150 g
17,palegg,spekemat-og-salami,"kr 53,30","kr 355,33 per kg",Kryddersalami,150 g
18,palegg,spekemat-og-salami,"kr 37,30","kr 248,67 per kg",Fårepølse,150 g
19,palegg,spekemat-og-salami,"kr 34,30","kr 263,85 per kg",Italiana Salami,130 g
20,palegg,spekemat-og-salami,"kr 34,70","kr 138,80 per kg",Dansk Salami Skivet,250 g
21,palegg,spekemat-og-salami,"kr 45,70","kr 457,00 per kg",Salami,"Halal, 100 g"
22,palegg,spekemat-og-salami,"kr 35,80","kr 511,43 per kg",Strandaskinke,70 g
23,palegg,spekemat-og-salami,"kr 48,70","kr 324,67 per kg",Strynskinke,150 g
24,palegg,spekemat-og-salami,"kr 162,10","kr 810,50 per kg",Parmaskinke,200 g
25,palegg,spekemat-og-salami,"kr 131,50","kr 657,50 per kg",Fenalår,200 g
26,palegg,spekemat-og-salami,"kr 131,90","kr 439,67 per kg",Fjordskinke,300 g
27,palegg,spekemat-og-salami,"kr 65,20","kr 260,80 per kg",Spekeskinke fra Tynset,250 g
28,palegg,spekemat-og-salami,"kr 302,30","kr 251,92 per kg",Spekeskinke Bit uten Ben Røkt,"Røkt, 1,2 kg"
29,palegg,spekemat-og-salami,"kr 37,00","kr 246,67 per kg",Mørpølse Oppskåret,150 g
30,palegg,spekemat-og-salami,"kr 38,40","kr 320,00 per kg",Strandamør Snacks,120 g
31,palegg,spekemat-og-salami,"kr 27,10","kr 208,46 per kg",Sognemorr,"Skivet, 130 g"
32,palegg,spekemat-og-salami,"kr 25,00","kr 250,00 per kg",Pepperoni,100 g
33,palegg,spekemat-og-salami,"kr 27,40","kr 274,00 per kg",Chorizo,100 g
34,palegg,spekemat-og-salami,"kr 21,80","kr 363,33 per kg",Chorizo Extra Spekepølse,60 g
35,palegg,spekemat-og-salami,"kr 20,00","kr 333,33 per kg",Spansk Salami Spekepølse,60 g
36,palegg,spekemat-og-salami,"kr 57,20","kr 254,22 per kg",Chorizo Sarta,225 g
37,palegg,spekemat-og-salami,"kr 39,00","kr 487,50 per kg",Serrano Gran Reserva,80 g
38,palegg,spekemat-og-salami,"kr 62,70","kr 464,44 per kg",Strandaskinke,135 g
39,palegg,spekemat-og-salami,"kr 54,00","kr 540,00 per kg",Fenalår,100 g
40,palegg,spekemat-og-salami,"kr 54,00","kr 360,00 per kg",Haugpølse Skivet,150 g
41,palegg,spekemat-og-salami,"kr 14,00","kr 93,33 per kg",Dansk Salami,150 g
42,palegg,spekemat-og-salami,"kr 69,00","kr 306,67 per kg",Salchichon Spekepølse,225 g
43,palegg,spekemat-og-salami,"kr 59,80","kr 598,00 per kg",Vellagra Coppaskinke,100 g
44,palegg,spekemat-og-salami,"kr 62,40","kr 356,57 per kg",Fuet Spekepølse,175 g
45,palegg,spekemat-og-salami,"kr 39,90","kr 159,60 per kg",Salami,"Stablepakke, 250 g"
46,palegg,spekemat-og-salami,"kr 18,70","kr 124,67 per kg",Spekeskinke Smårett,150 g
47,palegg,spekemat-og-salami,"kr 20,00","kr 250,00 per kg",Chorizo Topping,80 g
48,palegg,spekemat-og-salami,"kr 20,00","kr 250,00 per kg",Pepperoni Topping,"Taste Lab, 80 g"
49,palegg,spekemat-og-salami,"kr 69,80","kr 317,27 per kg",Hel Rødvinsnabb,220 g
50,palegg,spekemat-og-salami,"kr 68,80","kr 312,73 per kg",Chorizo Hel 220g,"0,22 kg"
51,palegg,spekemat-og-salami,"kr 43,20","kr 720,00 per kg",Fenalår Fra Tynset Skivet,60 g
52,palegg,spekemat-og-salami,"kr 25,00","kr 625,00 per kg",Pepper Snack,40 g
53,palegg,spekemat-og-salami,"kr 25,00","kr 625,00 per kg",Chili Snack,40 g
54,palegg,spekemat-og-salami,"kr 39,00","kr 650,00 per kg",Salami Med Fennikel,60 g
55,palegg,spekemat-og-salami,"kr 39,00","kr 650,00 per kg",Salami Toscana Speket,60 g
56,palegg,spekemat-og-salami,"kr 79,50","kr 353,33 per kg",Chorizo Extra,225 g
57,palegg,spekemat-og-salami,"kr 41,80","kr 298,57 per kg",Helgeroasalami,140 g
58,palegg,spekemat-og-salami,"kr 100,20","kr 263,68 per kg",Helgeroa Salami,"Hel, 380 g"
59,palegg,spekemat-og-salami,"kr 12,20","kr 174,29 per kg",Peppes Pepperoni,70 g
60,palegg,spekemat-og-salami,"kr 43,80","kr 438,00 per kg",Rødvinsalami,100 g
61,palegg,spekemat-og-salami,"kr 112,50","kr 225,00 per kg",Salami,"Oppskåret, 500 g"
62,palegg,spekemat-og-salami,"kr 62,20","kr 888,57 per kg",Salami Ventricina Picante,70 g
63,palegg,spekemat-og-salami,"kr 43,90","kr 439,00 per kg",Salami Med Parmesan,100 g
64,palegg,spekemat-og-salami,"kr 89,00","kr 445,00 per kg",Serrano Gran Reserva,200 g
65,palegg,spekemat-og-salami,"kr 29,00","kr 362,50 per kg",Spekeskinke Fra Tynset,80 g
66,palegg,spekemat-og-salami,"kr 23,80","kr 476,00 per kg",Joddlarkorv Spekepølse,50 g
0,palegg,leverpostei,"kr 30,50","kr 152,50 per kg",Ovnsbakt Leverpostei,200 g
1,palegg,leverpostei,"kr 33,60","kr 181,62 per kg",Julepostei Med Bacon,185 g
2,palegg,leverpostei,"kr 44,90","kr 112,25 per kg",Ovnsbakt Julepostei,400 g
3,palegg,leverpostei,"kr 40,90","kr 272,67 per kg",Leverpostei Grovere Fersk,150 g
4,palegg,leverpostei,"kr 41,10","kr 274,00 per kg",Leverpostei Glutenfri,"Fersk, 150 g"
5,palegg,leverpostei,"kr 28,50","kr 150,00 per kg",Dansk Grov Leverpostei,190 g
6,palegg,leverpostei,"kr 27,80","kr 210,61 per kg",Leverpostei Porsjon,"Porsjon 6x22g, 132 g"
7,palegg,leverpostei,"kr 35,80","kr 271,21 per kg",Stabburet Leverpostei Glutenfri,"6 x 22g, 132 g"
8,palegg,leverpostei,"kr 26,00","kr 144,44 per kg",Leverpostei Ovnsbakt,"Go Og Mager, 180 g"
9,palegg,leverpostei,"kr 23,40","kr 123,16 per kg",Ovnsbakt Leverpostei,"Original, 190 g"
10,palegg,leverpostei,"kr 33,80","kr 96,57 per kg",Julepostei Ekte Ovnsbakt,350 g
11,palegg,leverpostei,"kr 24,80","kr 134,05 per kg",Leverpostei Ovnsbakt,185 g
12,palegg,leverpostei,"kr 20,80","kr 112,43 per kg",Baconpostei,185 g
13,palegg,leverpostei,"kr 33,40","kr 180,54 per kg",Pepperbaconpostei,185 g
14,palegg,leverpostei,"kr 32,60","kr 186,29 per kg",Vita Hjertego´ Grønnsakspostei,175 g
15,palegg,leverpostei,"kr 30,60","kr 165,41 per kg",Ovnsbakt Postei,185 g
16,palegg,leverpostei,"kr 20,80","kr 138,67 per kg",Leverpostei,"Fin&Fersk, 150 g"
17,palegg,leverpostei,"kr 23,40","kr 234,00 per kg",Svolværpostei,100 g
18,palegg,leverpostei,"kr 13,10","kr 131,00 per kg",Kyllingpostei,100 g
19,palegg,leverpostei,"kr 15,10","kr 151,00 per kg",Leverpostei Glutenfri,100 g
20,palegg,leverpostei,"kr 9,40","kr 94,00 per kg",Leverpostei,100 g
21,palegg,leverpostei,"kr 14,20","kr 71,00 per kg",Leverpostei,200 g
22,palegg,leverpostei,"kr 28,80","kr 120,00 per kg",Gullpostei,240 g
23,palegg,leverpostei,"kr 34,40","kr 143,33 per kg",Paté Hvitløk Ovnsbakt,240 g
24,palegg,leverpostei,"kr 32,80","kr 136,67 per kg",Paté Pepper Ovnsbakt,240 g
25,palegg,leverpostei,"kr 38,40","kr 96,00 per kg",Grov Ovnsbakt Leverpostei,400 g
26,palegg,leverpostei,"kr 28,50","kr 150,00 per kg",Pepper & Baconpostei,190 g
27,palegg,leverpostei,"kr 108,40","kr 271,00 per kg",Grønn Pepperpatè 400 g,400 g
28,palegg,leverpostei,"kr 43,50","kr 290,00 per kg",Grønn Pepperpatè,150 g
29,palegg,leverpostei,"kr 47,00","kr 313,33 per kg",Hvitløkspatè,150 g
30,palegg,leverpostei,"kr 47,00","kr 313,33 per kg",Landpatè,150 g
31,palegg,leverpostei,"kr 42,90","kr 122,57 per kg",Julepostei Grov,"Ovnsbakt, 350 g"
32,palegg,leverpostei,"kr 14,50","kr 78,38 per kg",Leverpostei,185 g
33,palegg,leverpostei,"kr 39,80","kr 199,00 per kg",Ridderheims Vegetarpostei,"Med Steinsopp, 200 g"
0,palegg,salatpalegg,"kr 29,20","kr 146,00 per kg",Kreolsk Kyllingsalat,200 g
1,palegg,salatpalegg,"kr 34,70","kr 192,78 per kg",Krepsesalat med Chili,180 g
2,palegg,salatpalegg,"kr 30,60","kr 87,43 per kg",Julerødbetsalat,350 g
3,palegg,salatpalegg,"kr 16,80","kr 93,33 per kg",Italiensk Salat Med Kjøtt,180 g
4,palegg,salatpalegg,"kr 40,90","kr 227,22 per kg",Reker I Mills Majones,180 g
5,palegg,salatpalegg,"kr 17,70","kr 55,31 per kg",Italiensk Salat,320 g
6,palegg,salatpalegg,"kr 20,80","kr 59,43 per kg",Waldorfsalat,350 g
7,palegg,salatpalegg,"kr 24,80","kr 124,00 per kg",Karrikyllingsalat,200 g
8,palegg,salatpalegg,"kr 20,80","kr 104,00 per kg",Kyllingsalat,200 g
9,palegg,salatpalegg,"kr 24,80","kr 124,00 per kg",Russisk Rekesalat,200 g
10,palegg,salatpalegg,"kr 19,80","kr 99,00 per kg",Rødbetsalat,200 g
11,palegg,salatpalegg,"kr 22,90","kr 114,50 per kg",Rekesalat,200 g
12,palegg,salatpalegg,"kr 11,80","kr 59,00 per kg",Italiensk Salat,200 g
13,palegg,salatpalegg,"kr 24,80","kr 124,00 per kg",Eggesalat,200 g
14,palegg,salatpalegg,"kr 34,80","kr 108,75 per kg",Italiensk Salat med Kjøtt,320 g
15,palegg,salatpalegg,"kr 24,80","kr 134,05 per kg",Frokostsalat,185 g
16,palegg,salatpalegg,"kr 39,20","kr 196,00 per kg",Chilikreps i Aioli,200 g
17,palegg,salatpalegg,"kr 19,10","kr 95,50 per kg",Crabsticksalat,200 g
18,palegg,salatpalegg,"kr 33,90","kr 169,50 per kg",Skagensalat,200 g
19,palegg,salatpalegg,"kr 21,60","kr 54,00 per kg",Italiensk Salat,400 g
20,palegg,salatpalegg,"kr 30,60","kr 76,50 per kg",Rekesalat,400 g
21,palegg,salatpalegg,"kr 129,00","kr 516,00 per l",Spicy Seaspaghetti,"Knapptang, 250 ml"
22,palegg,salatpalegg,"kr 15,00","kr 60,00 per kg",Coleslaw,"Taste Lab, 250 g"
23,palegg,salatpalegg,"kr 36,90","kr 205,00 per kg",Reke & Krepse Salat,180 g
24,palegg,salatpalegg,"kr 37,80","kr 210,00 per kg",Hummer Og Rekesalat,180 g
25,palegg,salatpalegg,"kr 27,80","kr 168,48 per kg",Grønnsakspålegg,"Grillet Paprika og Kikerter, 165 g"
26,palegg,salatpalegg,"kr 19,90","kr 120,61 per kg",Plantego' Hummus,"med en hint av Cayenne, 165 g"
27,palegg,salatpalegg,"kr 30,80","kr 186,67 per kg",Grønnsakspålegg,"Avokado og Kikerter, 165 g"
28,palegg,salatpalegg,"kr 29,90","kr 74,75 per kg",Julewaldorfsalat,400 g
29,palegg,salatpalegg,"kr 44,70","kr 298,00 per kg",Go'vegan Smørepålegg,150 g
30,palegg,salatpalegg,"kr 43,90","kr 243,89 per kg",Skagenrøre,"Med Creme Fraiche & Lodderogn, 180 g"
31,palegg,salatpalegg,"kr 25,30","kr 140,56 per kg",Vita Hjertego´ Rødbetsalat,180 g
32,palegg,salatpalegg,"kr 40,40","kr 57,71 per kg",Potetsalat,700 g
33,palegg,salatpalegg,"kr 16,70","kr 92,78 per kg",Vita Hjertego´ Italiensk Salat,180 g
34,palegg,salatpalegg,"kr 34,80","kr 193,33 per kg",Skagensalat,180 g
35,palegg,salatpalegg,"kr 29,90","kr 74,75 per kg",Julerødbetsalat,400 g
0,palegg,fiskepalegg,"kr 32,80","kr 177,30 per kg",Stabbur-makrell,"På Tube, 185 g"
1,palegg,fiskepalegg,"kr 37,50","kr 468,75 per kg",Peppermakrell i olje,80 g
2,palegg,fiskepalegg,"kr 18,90","kr 171,82 per kg",Stabbur-Makrell Hakket Filet,110 g
3,palegg,fiskepalegg,"kr 85,70","kr 306,07 per kg",Varmrøkt Pepperlaks,ca. 280 g
4,palegg,fiskepalegg,"kr 128,90","kr 113,07 per kg",Julesild,3 stk
5,palegg,fiskepalegg,"kr 129,00","kr 368,57 per kg",Røkt Ørret Skivet,350 g
6,palegg,fiskepalegg,"kr 17,20","kr 156,36 per kg",Stabbur-Makrell I Tomat,110 g
7,palegg,fiskepalegg,"kr 14,90","kr 87,65 per kg",Makrell i tomat,170 g
8,palegg,fiskepalegg,"kr 39,90","kr 249,38 per kg",Julesild,160 g
9,palegg,fiskepalegg,"kr 36,40","kr 275,76 per kg",Stabbur-Makrell,"Porsjon 6x22g, 132 g"
10,palegg,fiskepalegg,"kr 41,80","kr 464,44 per kg",Laksepålegg med varmrøkt laks,90 g
11,palegg,fiskepalegg,"kr 10,00","kr 111,11 per kg",Makrell i Tomat,90 g
12,palegg,fiskepalegg,"kr 24,40","kr 488,00 per kg",Gaffelbiter i Sherrysaus,50 g
13,palegg,fiskepalegg,"kr 17,40","kr 158,18 per kg",Makrell i Tomat,110 g
14,palegg,fiskepalegg,"kr 23,40","kr 212,73 per kg",Skinnfri Makrell Chili,110 g
15,palegg,fiskepalegg,"kr 15,80","kr 185,88 per kg",Tunfisk Thai Chili,85 g
16,palegg,fiskepalegg,"kr 74,80","kr 498,67 per kg",Seifilet,150 g
17,palegg,fiskepalegg,"kr 41,20","kr 108,42 per kg",Tomatsild,380 g
18,palegg,fiskepalegg,"kr 47,40","kr 124,74 per kg",Peppersild,380 g
19,palegg,fiskepalegg,"kr 37,40","kr 138,52 per kg",Appetittsild,270 g
20,palegg,fiskepalegg,"kr 15,20","kr 178,82 per kg",Tunfisk med Tomat & Basilikum,85 g
21,palegg,fiskepalegg,"kr 52,50","kr 55,85 per kg",Sursild,940 g
22,palegg,fiskepalegg,"kr 21,10","kr 21,10 per kg",Sursild,1 kg
23,palegg,fiskepalegg,"kr 26,80","kr 487,27 per kg",Makalös Ansjosfileter,55 g
24,palegg,fiskepalegg,"kr 23,80","kr 432,73 per kg",Cocktailbiter i Dill,55 g
25,palegg,fiskepalegg,"kr 17,30","kr 164,76 per kg",Sardiner I Olje,105 g
26,palegg,fiskepalegg,"kr 17,30","kr 164,76 per kg",Sardiner I Tomatsaus,105 g
27,palegg,fiskepalegg,"kr 14,90","kr 67,73 per kg",Makrell I Tomat,"2x110g, 220 g"
28,palegg,fiskepalegg,"kr 50,80","kr 84,67 per kg",Gjestgiversild,600 g
29,palegg,fiskepalegg,"kr 54,50","kr 90,83 per kg",Sennepsild,600 g
30,palegg,fiskepalegg,"kr 49,80","kr 83,00 per kg",Skutesild,600 g
31,palegg,fiskepalegg,"kr 53,90","kr 89,83 per kg",Utsirasild,600 g
32,palegg,fiskepalegg,"kr 104,90","kr 437,08 per kg",Håndpillede Reker i Lake,240 g
33,palegg,fiskepalegg,"kr 29,40","kr 277,36 per kg",Sardiner i Olivenolje,106 g
34,palegg,fiskepalegg,"kr 21,80","kr 205,66 per kg",Sardiner i Olivenolje,"Classic, 106 g"
35,palegg,fiskepalegg,"kr 22,40","kr 211,32 per kg",Sardiner i Tomatsaus,"Classic, 106 g"
36,palegg,fiskepalegg,"kr 24,80","kr 225,45 per kg",Skinnfri Makrell Stevia,110 g
37,palegg,fiskepalegg,"kr 30,30","kr 137,73 per kg",Kryddersildfilet,220 g
38,palegg,fiskepalegg,"kr 26,00","kr 130,00 per kg",Peppermakrell,ca. 200 g
39,palegg,fiskepalegg,"kr 32,30","kr 304,72 per kg",Sardiner Mediterranean Style,"Fine, 106 g"
40,palegg,fiskepalegg,"kr 28,40","kr 142,00 per kg",Sildakongen Gaffelbiter,200 g
41,palegg,fiskepalegg,"kr 30,30","kr 137,73 per kg",Spekesildfilet,220 g
42,palegg,fiskepalegg,"kr 24,80","kr 225,45 per kg",Makrell Hakket i Salsa,110 g
43,palegg,fiskepalegg,"kr 36,80","kr 122,67 per kg",Rekekabaret,300 g
0,palegg,syltetoy,"kr 47,80","kr 170,71 per kg",Jordbærsyltetøy,"Rørte, frosset, 280 g"
1,palegg,syltetoy,"kr 55,80","kr 199,29 per kg",Bringebærsyltetøy,"Rørte, frosset, 280 g"
2,palegg,syltetoy,"kr 41,80","kr 104,50 per kg",Tyttebærsyltetøy Hjemmelaget,400 g
3,palegg,syltetoy,"kr 22,70","kr 56,75 per kg",Bringebærsyltetøy Hjemmelaget,400 g
4,palegg,syltetoy,"kr 69,20","kr 432,50 per kg",Bringebærsyltetøy,160 g
5,palegg,syltetoy,"kr 46,80","kr 87,48 per kg",Jordbærsyltetøy,"Lett, 535 g"
6,palegg,syltetoy,"kr 42,70","kr 80,57 per kg",Moste Jordbær Lett,530 g
7,palegg,syltetoy,"kr 42,40","kr 128,48 per kg",Blåbærsyltetøy,"Uten Tilsatt Sukker, 330 g"
8,palegg,syltetoy,"kr 32,00","kr 96,97 per kg",Jordbærsyltetøy,"Uten Tilsatt Sukker, 330 g"
9,palegg,syltetoy,"kr 33,50","kr 63,81 per kg",Blåbærsyltetøy Lett,525 g
10,palegg,syltetoy,"kr 35,80","kr 108,48 per kg",Eple & Pæresyltetøy,"Uten Tilsatt Sukker, 330 g"
11,palegg,syltetoy,"kr 34,30","kr 103,94 per kg",Bringebær,"Uten Tilsatt Sukker, 330 g"
12,palegg,syltetoy,"kr 65,80","kr 121,85 per kg",Blåbærsyltetøy,"Naturlig Lett, 540 g"
13,palegg,syltetoy,"kr 54,80","kr 101,48 per kg",Bringebærsyltetøy Lett,540 g
14,palegg,syltetoy,"kr 33,50","kr 63,81 per kg",Eplesyltetøy Lett,525 g
15,palegg,syltetoy,"kr 33,50","kr 63,81 per kg",Jordbærsyltetøy Lett,525 g
16,palegg,syltetoy,"kr 33,50","kr 63,81 per kg",Bringebærsyltetøy Lett,525 g
17,palegg,syltetoy,"kr 25,00","kr 108,70 per kg",Syltetøy Jordbær & Rabarbra,"Økologisk, 230 g"
18,palegg,syltetoy,"kr 36,30","kr 157,83 per kg",Syltetøy Solbær,"Økologisk, 230 g"
19,palegg,syltetoy,"kr 30,30","kr 131,74 per kg",Bringebærsyltetøy,"Økologisk, 230 g"
20,palegg,syltetoy,"kr 25,00","kr 108,70 per kg",Syltetøy Appelsin,"Økologisk, 230 g"
21,palegg,syltetoy,"kr 48,60","kr 127,89 per kg",Eplemos med Biter Hjemmelaget,380 g
22,palegg,syltetoy,"kr 31,40","kr 80,51 per kg",Moste Jordbær Hjemmelaget,390 g
23,palegg,syltetoy,"kr 34,80","kr 87,00 per kg",Appelsinmarmelade Hjemmelaget,400 g
24,palegg,syltetoy,"kr 44,80","kr 112,00 per kg",Aprikossyltetøy Hjemmelaget,400 g
25,palegg,syltetoy,"kr 51,40","kr 128,50 per kg",Blåbærsyltetøy Hjemmelaget,400 g
26,palegg,syltetoy,"kr 28,10","kr 70,25 per kg",Jordbærsyltetøy Hjemmelaget,400 g
27,palegg,syltetoy,"kr 34,80","kr 96,67 per kg",Aprikos Heimefrå,360 g
28,palegg,syltetoy,"kr 33,80","kr 93,89 per kg",Appelsin Heimefrå,360 g
29,palegg,syltetoy,"kr 37,80","kr 105,00 per kg",Bringebær Heimefrå,360 g
30,palegg,syltetoy,"kr 43,40","kr 120,56 per kg",Solbærsyltetøy Heimefrå,360 g
31,palegg,syltetoy,"kr 35,80","kr 99,44 per kg",Jordbær Heimefrå,360 g
32,palegg,syltetoy,"kr 34,30","kr 95,28 per kg",Kirsebærsyltetøy Heimefrå,360 g
33,palegg,syltetoy,"kr 85,90","kr 238,61 per kg",Molte Heimefrå,360 g
34,palegg,syltetoy,"kr 39,40","kr 91,63 per kg",Fru Bennett Appelsinmarmelade,430 g
35,palegg,syltetoy,"kr 30,50","kr 71,76 per kg",Jordbærsyltetøy,"Squeezy, 425 g"
36,palegg,syltetoy,"kr 38,10","kr 89,65 per kg",Bringebærsyltetøy,"Squeezy, 425 g"
37,palegg,syltetoy,"kr 45,00","kr 45,00 per stk",Bringebær & Blåbærsyltetøy,"Squeezy, 420 g"
38,palegg,syltetoy,"kr 28,40","kr 68,43 per kg",Jordbær Klem,415 g
39,palegg,syltetoy,"kr 32,80","kr 79,04 per kg",Klem Bringebær,415 g
40,palegg,syltetoy,"kr 53,80","kr 89,67 per kg",Tyttebærsyltetøy,600 g
41,palegg,syltetoy,"kr 81,90","kr 81,90 per kg",Tyttebærsyltetøy,1 kg
42,palegg,syltetoy,"kr 68,10","kr 68,10 per kg",Jordbærsyltetøy,1 kg
43,palegg,syltetoy,"kr 68,10","kr 68,10 per kg",Bringebærsyltetøy,1 kg
44,palegg,syltetoy,"kr 43,90","kr 43,90 per kg",Blåbærsyltetøy,1 kg
45,palegg,syltetoy,"kr 35,60","kr 35,60 per kg",Appelsinmarmelade,1 kg
46,palegg,syltetoy,"kr 58,90","kr 58,90 per kg",Aprikossyltetøy,1 kg
47,palegg,syltetoy,"kr 34,90","kr 174,50 per kg",Ripsgelé,200 g
48,palegg,syltetoy,"kr 53,50","kr 133,75 per kg",Ripsgelé,400 g
49,palegg,syltetoy,"kr 61,80","kr 515,00 per kg",Marmelade til Brie,120 g
50,palegg,syltetoy,"kr 51,80","kr 431,67 per kg",Marmelade til Camembert,120 g
51,palegg,syltetoy,"kr 61,80","kr 515,00 per kg",Marmelade til Chèvre,120 g
52,palegg,syltetoy,"kr 65,90","kr 549,17 per kg",Marmelade til Fast Ost,120 g
53,palegg,syltetoy,"kr 54,40","kr 453,33 per kg",Marmelade til Manchego,120 g
54,palegg,syltetoy,"kr 56,00","kr 466,67 per kg",Marmelade til Roquefort,120 g
55,palegg,syltetoy,"kr 29,10","kr 342,35 per kg",Solbærsyltetøy,"En verden av oster, 85 g"
56,palegg,syltetoy,"kr 23,50","kr 65,28 per kg",Eplemos,"Økologisk, 360 g"
57,palegg,syltetoy,"kr 24,50","kr 68,06 per kg",Eplemos med Mango,360 g
58,palegg,syltetoy,"kr 44,40","kr 177,60 per kg",Aprikosmarmelade,"Økologisk, 250 g"
59,palegg,syltetoy,"kr 51,20","kr 196,92 per kg",Appelsinmarmelade,"Økologisk, 260 g"
60,palegg,syltetoy,"kr 44,40","kr 177,60 per kg",Villblåbærmarmelade,"Økologisk, 250 g"
61,palegg,syltetoy,"kr 41,90","kr 69,83 per kg",Bringebærsyltetøy Original,600 g
62,palegg,syltetoy,"kr 49,90","kr 133,07 per kg",Moltesyltetøy,375 g
63,palegg,syltetoy,"kr 34,90","kr 174,50 per kg",Jordbærsyltetøy Gourmet,200 g
64,palegg,syltetoy,"kr 34,90","kr 174,50 per kg",Jordbærsyltetøy,200 g
65,palegg,syltetoy,"kr 34,90","kr 174,50 per kg",Kirsebærgele,200 g
66,palegg,syltetoy,"kr 34,90","kr 174,50 per kg",Bringebærsyltetøy Gourmet,200 g
67,palegg,syltetoy,"kr 34,90","kr 174,50 per kg",Bringebærsyltetøy,200 g
68,palegg,syltetoy,"kr 34,90","kr 174,50 per kg",Appelsinmarmelade Gourmet med Aquavit,200 g
69,palegg,syltetoy,"kr 34,90","kr 174,50 per kg",Stikkelsbærsyltetøy,200 g
0,palegg,honning-og-sotpalegg,"kr 69,80","kr 199,43 per kg",Flytende Akasiehonning,350 g
1,palegg,honning-og-sotpalegg,"kr 72,40","kr 206,86 per kg",Fjellhonning,"Flytende, 350 g"
2,palegg,honning-og-sotpalegg,"kr 77,90","kr 111,29 per kg",Blomsterhonning Mørk,700 g
3,palegg,honning-og-sotpalegg,"kr 88,00","kr 352,00 per kg",Lynghonning,250 g
4,palegg,honning-og-sotpalegg,"kr 98,80","kr 282,29 per kg",Bringebærhonning Myk,350 g
5,palegg,honning-og-sotpalegg,"kr 98,90","kr 282,57 per kg",Lynghonning Kraftig,350 g
6,palegg,honning-og-sotpalegg,"kr 93,90","kr 268,29 per kg",Skogshonning Ren,350 g
7,palegg,honning-og-sotpalegg,"kr 79,80","kr 228,00 per kg",Ekte Honning,350 g
